name,location,reviews,facilities,price,size,rules,stars,link
Avra Hotel,"Vasileos Konstadinou 4-6, Tinos, 84200, Greece",9.2Wonderful 81 reviews,"['Free parking', 'Room service', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
PKR 79,643
</span>",15 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],2,https://www.booking.com/hotel/gr/avra-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=82&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=31161001_326429384_0_1_0&highlighted_blocks=31161001_326429384_0_1_0&matching_block_id=31161001_326429384_0_1_0&sr_pri_blocks=31161001_326429384_0_1_0__26000&map_fdco=1&from=searchresults#hotelTmpl
Artemis Apartments,"Agios Sostis, Tinos, 84200, Greece",9.4Wonderful 103 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$386
</span>",431 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/artemis-apartments-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=83&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=104314601_329757754_2_0_0&highlighted_blocks=104314601_329757754_2_0_0&matching_block_id=104314601_329757754_2_0_0&sr_pri_blocks=104314601_329757754_2_0_0__36000&map_fdco=1&from=searchresults#hotelTmpl
VATHI BLEU PRIVATE VILLAS,"Tinos Ekso Meria, Panormos, 84201, Greece",9.7Exceptional 13 reviews,"['Outdoor swimming pool', 'Free parking', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
XOF 1,226,640
</span>",45 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",4,https://www.booking.com/hotel/gr/vathi-bleu-private-villas.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=84&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=427066804_226719712_0_1_0&highlighted_blocks=427066804_226719712_0_1_0&matching_block_id=427066804_226719712_0_1_0&sr_pri_blocks=427066804_226719712_0_1_0__187000&map_fdco=1&from=searchresults#hotelTmpl
Drosoulites,"Agios Ioannis Porto, Tinos, Agios Ioannis, 84200, Greece",9.5Exceptional 41 reviews,"['Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 460
Current price
€ 423
</span>",35 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/drosoulites.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=85&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=44011803_226107947_0_0_0&highlighted_blocks=44011803_226107947_0_0_0&matching_block_id=44011803_226107947_0_0_0&sr_pri_blocks=44011803_226107947_0_0_0__46000&map_fdco=1&from=searchresults#hotelTmpl
PG House in Kalloni Village - Tinos,"Επαρχιακή Οδός Τήνου-Καλλονής, Kalloni Tinou, 84200, Greece",,"['Non-smoking rooms', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$405
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/pg-house-in-kalloni-village-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=86&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=944158101_366570074_2_0_0&highlighted_blocks=944158101_366570074_2_0_0&matching_block_id=944158101_366570074_2_0_0&sr_pri_blocks=944158101_366570074_2_0_0__37800&map_fdco=1&from=searchresults#hotelTmpl
The House of Light,"Κάτω Κλείσμα 0, Káto Klísma, 84200, Greece",9.7Exceptional 6 reviews,['Free parking'],"<span class=""bui-u-sr-only"">
Price
$323
</span>",,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/the-house-of-light.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=87&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=867551301_355233577_2_0_0&highlighted_blocks=867551301_355233577_2_0_0&matching_block_id=867551301_355233577_2_0_0&sr_pri_blocks=867551301_355233577_2_0_0__30096&map_fdco=1&from=searchresults#hotelTmpl
Porto Vlastos,"Agios Ioannis Porto,Tinos, Agios Ioannis, 84200, Greece",9.6Exceptional 18 reviews,"['Non-smoking rooms', 'Free parking', 'Room service', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$338
</span>",474 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 9:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/porto-vlastos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=88&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=31696104_88570622_3_0_0&highlighted_blocks=31696104_88570622_3_0_0&matching_block_id=31696104_88570622_3_0_0&sr_pri_blocks=31696104_88570622_3_0_0__31500&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Anthie's shore house,"Ormos Isternion, Istérnia, Greece",10Exceptional 3 reviews,['Beachfront'],"<span class=""bui-u-sr-only"">
Price
$515
</span>",753 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/anthies-shore-house.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=89&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=861959301_354117258_2_0_0&highlighted_blocks=861959301_354117258_2_0_0&matching_block_id=861959301_354117258_2_0_0&sr_pri_blocks=861959301_354117258_2_0_0__48000&map_fdco=1&from=searchresults#hotelTmpl
Vega Apartments,"Agios Markos, Chora Tinos, Tinos, 84200, Greece",9.8Exceptional 87 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$858
</span>",635 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",,https://www.booking.com/hotel/gr/vega.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=90&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=45158903_329737137_0_1_0&highlighted_blocks=45158903_329737137_0_1_0&matching_block_id=45158903_329737137_0_1_0&sr_pri_blocks=45158903_329737137_0_1_0__80000&map_fdco=1&from=searchresults#hotelTmpl
Alex Studios Tinos,"Nikolaou Kornarou 1, Tinos, 84200, Greece",9.0Wonderful 72 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 260
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/alex-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=91&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=58174506_329323064_2_0_0&highlighted_blocks=58174506_329323064_2_0_0&matching_block_id=58174506_329323064_2_0_0&sr_pri_blocks=58174506_329323064_2_0_0__26000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Vidalis Hotel,"Kionia, Kionia, 84200, Greece",8.8Excellent 53 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$386
</span>",248 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/vidalis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=92&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=31723002_91921264_2_0_0&highlighted_blocks=31723002_91921264_2_0_0&matching_block_id=31723002_91921264_2_0_0&sr_pri_blocks=31723002_91921264_2_0_0__36000&map_fdco=1&from=searchresults#hotelTmpl
Petrosfamily2,"Τήνου, Agios Ioannis, 84200, Greece",8.4Very Good 18 reviews,"['Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 346
</span>",30 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/petrosfamily2.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=93&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=524701401_360370760_2_0_0&highlighted_blocks=524701401_360370760_2_0_0&matching_block_id=524701401_360370760_2_0_0&sr_pri_blocks=524701401_360370760_2_0_0__24000&map_fdco=1&from=searchresults#hotelTmpl
Niki Rooms,"Mechalocharis 73, Tinos, 84200, Greece",7.5Good 110 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
£137
</span>",215 feet²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/niki-rooms-tenos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=94&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=104453701_335584387_2_0_0&highlighted_blocks=104453701_335584387_2_0_0&matching_block_id=104453701_335584387_2_0_0&sr_pri_blocks=104453701_335584387_2_0_0__16000&map_fdco=1&from=searchresults#hotelTmpl
Villa Erato in Triantaros Tinos,"Triantaros Village Tinos, Triandáros, 84200, Greece",9.0Wonderful 3 reviews,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 1,170
</span>",126 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/villa-erato-in-triantaros-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=95&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=848006801_351896116_6_0_0&highlighted_blocks=848006801_351896116_6_0_0&matching_block_id=848006801_351896116_6_0_0&sr_pri_blocks=848006801_351896116_6_0_0__105300&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Irini Studios in Tinos,"Laouti - Skiladari, Agios Ioannis, 84200, Greece",9.4Wonderful 20 reviews,"['Free parking', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
₹ 26,485
</span>",23 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/irini-agios-ioannis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=96&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=58142104_327232208_0_0_0&highlighted_blocks=58142104_327232208_0_0_0&matching_block_id=58142104_327232208_0_0_0&sr_pri_blocks=58142104_327232208_0_0_0__30000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Parodosiako Diamerisma Rochari,"Rocharis, Tinos, Platiá, 84201, Greece",9.8Exceptional 10 reviews,"['Free WiFi', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 380
</span>",55 m²,"['Quiet hours\n\n\nGuests need be quiet between 1:00 AM and 7:00 AM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/paradosiaka-diamerismata-39-39-rokhare-39-39.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=97&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=316797201_164064011_4_0_0&highlighted_blocks=316797201_164064011_4_0_0&matching_block_id=316797201_164064011_4_0_0&sr_pri_blocks=316797201_164064011_4_0_0__38000&map_fdco=1&from=searchresults#hotelTmpl
Apodrasi,"χωριό steni, Stení, 84200, Greece",8.9Excellent 18 reviews,"['Non-smoking rooms', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
€ 260
Current price
€ 239
</span>",30 m²,['Pets\n\n\nPets are not allowed.'],3,https://www.booking.com/hotel/gr/apodrasi-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=98&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=399181001_147188053_2_0_0&highlighted_blocks=399181001_147188053_2_0_0&matching_block_id=399181001_147188053_2_0_0&sr_pri_blocks=399181001_147188053_2_0_0__26000&map_fdco=1&from=searchresults#hotelTmpl
Terra Aeolica,"Arnados , Arnados, 84200, Greece",8.8Excellent 66 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Tea/Coffee Maker in All Rooms']","<span class=""bui-u-sr-only"">
Price
€ 306
</span>",50 m²,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/terra-aeolica.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=99&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=196266504_93666424_2_0_0&highlighted_blocks=196266504_93666424_2_0_0&matching_block_id=196266504_93666424_2_0_0&sr_pri_blocks=196266504_93666424_2_0_0__30600&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Beachside Villa Agios Sostis,"Agios  Sostis  Tinos, Agios Sostis, 84200, Greece",10Exceptional 2 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free WiFi', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,377
</span>",1076 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed. No extra charges.']",,https://www.booking.com/hotel/gr/beachside-villa-agios-sostis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=100&sr_order=popularity&srpvid=9d234163bad401fe&srepoch=1685956680&all_sr_blocks=646028501_265524913_5_0_0&highlighted_blocks=646028501_265524913_5_0_0&matching_block_id=646028501_265524913_5_0_0&sr_pri_blocks=646028501_265524913_5_0_0__128340&map_fdco=1&from=searchresults#hotelTmpl
Villa Leiland,"Πανορμος Τηνου Συγκροτημα κατοικιων Γλαυκη, Panormos, 84200, Greece",9.4Wonderful 8 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
CAD 865
</span>",120 m²,['Pets\n\n\nPets are allowed. Charges may apply.'],4,https://www.booking.com/hotel/gr/villa-leiland.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=101&sr_order=popularity&srpvid=52334167696600ea&srepoch=1685956688&all_sr_blocks=408852801_202711494_4_0_0&highlighted_blocks=408852801_202711494_4_0_0&matching_block_id=408852801_202711494_4_0_0&sr_pri_blocks=408852801_202711494_4_0_0__60000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Vega Apartments,"Agios Markos, Chora Tinos, Tinos, 84200, Greece",9.8Exceptional 87 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$858
</span>",635 feet²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",,https://www.booking.com/hotel/gr/vega.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=102&sr_order=popularity&srpvid=52334167696600ea&srepoch=1685956688&all_sr_blocks=45158903_329737137_0_1_0&highlighted_blocks=45158903_329737137_0_1_0&matching_block_id=45158903_329737137_0_1_0&sr_pri_blocks=45158903_329737137_0_1_0__72000&map_fdco=1&from=searchresults#hotelTmpl
Alex Studios Tinos,"Nikolaou Kornarou 1, Tinos, 84200, Greece",9.0Wonderful 72 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 260
</span>",30 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 10:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/alex-tinos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=103&sr_order=popularity&srpvid=52334167696600ea&srepoch=1685956688&all_sr_blocks=58174506_329323064_2_0_0&highlighted_blocks=58174506_329323064_2_0_0&matching_block_id=58174506_329323064_2_0_0&sr_pri_blocks=58174506_329323064_2_0_0__26000&from_sustainable_property_sr=1&map_fdco=1&from=searchresults#hotelTmpl
Didymes Studios,"Kionia, Kionia, 84200, Greece",9.6Exceptional 24 reviews,"['Free parking', 'Non-smoking rooms', 'Free WiFi', 'Facilities for disabled guests', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
US$858
</span>",85 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],4,https://www.booking.com/hotel/gr/didymes-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-06-26&checkout=2023-06-30&dest_id=1910&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=104&sr_order=popularity&srpvid=52334167696600ea&srepoch=1685956688&all_sr_blocks=41249105_329732324_4_2_0&highlighted_blocks=41249105_329732324_4_2_0&matching_block_id=41249105_329732324_4_2_0&sr_pri_blocks=41249105_329732324_4_2_0__80200&map_fdco=1&from=searchresults#hotelTmpl
