name,location,reviews,facilities,price,size,rules,stars,link
Paradise Hotel,"Konstantinou Kanari 21, Samos, 83100, Greece",8.0Very Good 119 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Original price
£333
Current price
£306
</span>",161 feet²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/paradise-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=14f2261b87a20480&srepoch=1685942712&all_sr_blocks=31643001_88564172_2_2_0&highlighted_blocks=31643001_88564172_2_2_0&matching_block_id=31643001_88564172_2_2_0&sr_pri_blocks=31643001_88564172_2_2_0__35628&from=searchresults#hotelTmpl
Heaven's Door,"Βαθύ, Σάμος, Kalámion, 83100, Greece",9.9Exceptional 17 reviews,"['Outdoor swimming pool', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 682
Current price
€ 628
</span>",42 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 12:00 AM and 8:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",4,https://www.booking.com/hotel/gr/heaven-39-s-door.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=14f2261b87a20480&srepoch=1685942712&all_sr_blocks=719224601_306622282_2_0_0&highlighted_blocks=719224601_306622282_2_0_0&matching_block_id=719224601_306622282_2_0_0&sr_pri_blocks=719224601_306622282_2_0_0__62789&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Hotel Anthousa,"Grigoriou E' 3 , Samos, 83100, Greece",9.3Wonderful 57 reviews,"['Non-smoking rooms', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
PKR 130,492
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/anthousa-sa-mos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=50&sr_order=popularity&srpvid=14f2261b87a20480&srepoch=1685942712&all_sr_blocks=88076401_91941383_2_1_0&highlighted_blocks=88076401_91941383_2_1_0&matching_block_id=88076401_91941383_2_1_0&sr_pri_blocks=88076401_91941383_2_1_0__39492&from=searchresults#hotelTmpl
Samaina Port Hotel,"Karlovasi, Karlovasi, 83200, Greece",8.7Excellent 38 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$695
</span>",172 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/samaina-port.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=31155704_94404302_2_0_0&highlighted_blocks=31155704_94404302_2_0_0&matching_block_id=31155704_94404302_2_0_0&sr_pri_blocks=31155704_94404302_2_0_0__64800&from=searchresults#hotelTmpl
Kallirroi Studios,"M. Themeli & G. Vatikioti 1, Pythagoreio, 83103, Greece",7.9Good 137 reviews,"['Free WiFi', 'Non-smoking rooms', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
€ 333
</span>",18 m²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 1:00 AM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/kallirroi-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=32720301_270920197_0_0_0&highlighted_blocks=32720301_270920197_0_0_0&matching_block_id=32720301_270920197_0_0_0&sr_pri_blocks=32720301_270920197_0_0_0__33000&from=searchresults#hotelTmpl
Anthemis Hotel Apartments,"Kallistratou 31, Samos, 83100, Greece",9.1Wonderful 30 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
CAD 952
</span>",,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 11:00 PM and 8:00 AM.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/anthemis-ipsi-i1-4i-i.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=39987802_88564176_2_2_0&highlighted_blocks=39987802_88564176_2_2_0&matching_block_id=39987802_88564176_2_2_0&sr_pri_blocks=39987802_88564176_2_2_0__66000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Christina Pansion,"Ammos Beach Road, Kokkari, 83100, Greece",8.5Very Good 31 reviews,"['Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront']","<span class=""bui-u-sr-only"">
Price
CAD 519
</span>",20 m²,"['Smoking\n\nSmoking is not allowed.', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/christina-pansion.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=64734301_353967664_0_0_0&highlighted_blocks=64734301_353967664_0_0_0&matching_block_id=64734301_353967664_0_0_0&sr_pri_blocks=64734301_353967664_0_0_0__36000&from=searchresults#hotelTmpl
Naftilos Residences I,"Ποτοκάκι, Potokáki, 83103, Greece",8.4Very Good 24 reviews,"['Free WiFi', 'Beachfront', 'Free parking', 'Private beach area']","<span class=""bui-u-sr-only"">
Original price
£438
Current price
£403
</span>",323 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",3,https://www.booking.com/hotel/gr/afros-naftilos-residences.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=476923907_329701739_2_0_0&highlighted_blocks=476923907_329701739_2_0_0&matching_block_id=476923907_329701739_2_0_0&sr_pri_blocks=476923907_329701739_2_0_0__51000&from=searchresults#hotelTmpl
Violetta Seaside Studios&Apartments,"Limanaki, Karlovasi, 83200, Greece",8.9Excellent 34 reviews,"['2 swimming pools', 'Non-smoking rooms', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms', 'Bar', 'Breakfast']","<span class=""bui-u-sr-only"">
Price
$483
</span>",258 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/villa-violetta.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=73452102_295843097_0_2_0&highlighted_blocks=73452102_295843097_0_2_0&matching_block_id=73452102_295843097_0_2_0&sr_pri_blocks=73452102_295843097_0_2_0__45000&from=searchresults#hotelTmpl
Villa of the old olive oil factory,"Άγιος Κωνσταντίνος, Ágios Konstantínos, 832 00, Greece",9.5Exceptional 6 reviews,"['Non-smoking rooms', 'Airport shuttle', 'Free parking', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
CAD 2,137
</span>",60 m²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",4,https://www.booking.com/hotel/gr/villa-of-the-old-olive-oil-factory.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=395592701_170581885_4_0_0&highlighted_blocks=395592701_170581885_4_0_0&matching_block_id=395592701_170581885_4_0_0&sr_pri_blocks=395592701_170581885_4_0_0__148200&from=searchresults#hotelTmpl
Sandalis Hotel,"Pythagoreio, Pythagoreio, 83103, Greece",8.0Very Good 121 reviews,"['Non-smoking rooms', 'Free WiFi', 'Free parking']","<span class=""bui-u-sr-only"">
Price
$ 80,571
</span>",20 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/g-sandalis.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=31652305_329720124_0_0_0&highlighted_blocks=31652305_329720124_0_0_0&matching_block_id=31652305_329720124_0_0_0&sr_pri_blocks=31652305_329720124_0_0_0__31200&from=searchresults#hotelTmpl
"Πανέμορφη σουίτα επισκεπτών, δίπλα στην θάλασσα","Όρμος Κουμείκων Σάμου, Órmos Koumaíïkon, 83104, Greece",10Exceptional 2 reviews,"['Free parking', 'Restaurant', 'Free WiFi', 'Beachfront', 'Bar']",,,"['Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/panemorphe-souita-episkepton-dipla-sten-thalassa.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=887399901_358363000_2_0_0&highlighted_blocks=887399901_358363000_2_0_0&matching_block_id=887399901_358363000_2_0_0&sr_pri_blocks=887399901_358363000_2_0_0__72000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Cleopatra Studios,"Ormos, Marathokampos, 83100, Greece",9.0Wonderful 21 reviews,"['Free WiFi', 'Non-smoking rooms', 'Beachfront', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 270
Current price
€ 248
</span>",24 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/cleopatra-studios.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=114829101_372933501_2_0_0&highlighted_blocks=114829101_372933501_2_0_0&matching_block_id=114829101_372933501_2_0_0&sr_pri_blocks=114829101_372933501_2_0_0__27000&from=searchresults#hotelTmpl
Amfilissos Hotel,"Balos beach, Koumeika, 83102, Greece",9.6Exceptional 29 reviews,"['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Beachfront', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Original price
£492
Current price
£453
</span>",215 feet²,"['Smoking\n\nSmoking is not allowed.', 'Parties\n\n\nParties/events are not allowed', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",2,https://www.booking.com/hotel/gr/amfilissos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=107325406_85291389_2_1_0&highlighted_blocks=107325406_85291389_2_1_0&matching_block_id=107325406_85291389_2_1_0&sr_pri_blocks=107325406_85291389_2_1_0__57000&from=searchresults#hotelTmpl
Posidonio Hotel,"Posidonio, Klíma, 83100, Greece",8.2Very Good 29 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Free parking', 'Free WiFi', 'Beachfront', 'Room service', 'Restaurant', 'Family rooms', 'Bar']","<span class=""bui-u-sr-only"">
Price
$579
</span>",592 feet²,"['Parties\n\n\nParties/events are not allowed', 'Quiet hours\n\n\nGuests need be quiet between 10:00 PM and 7:00 AM.', 'Pets\n\n\nPets are allowed on request. Charges may apply.']",,https://www.booking.com/hotel/gr/posidonio-kerveli.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=147731003_216718822_2_0_0&highlighted_blocks=147731003_216718822_2_0_0&matching_block_id=147731003_216718822_2_0_0&sr_pri_blocks=147731003_216718822_2_0_0__54000&from=searchresults#hotelTmpl
Tarsanas Beach,"Kokkari, Kokkari, 83100, Greece",9.2Wonderful 12 reviews,"['Non-smoking rooms', 'Free WiFi', 'Fitness center', 'Room service', 'Free parking', 'Beachfront', 'Family rooms']","<span class=""bui-u-sr-only"">
Original price
€ 480
Current price
€ 442
</span>",35 m²,"['Smoking\n\nSmoking is not allowed.', 'Quiet hours\n\n\nGuests need be quiet between 3:00 PM and 5:00 PM.', 'Pets\n\n\nPets are not allowed.']",,https://www.booking.com/hotel/gr/tarsanas-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=144084401_265599279_2_0_0&highlighted_blocks=144084401_265599279_2_0_0&matching_block_id=144084401_265599279_2_0_0&sr_pri_blocks=144084401_265599279_2_0_0__48000&from=searchresults#hotelTmpl
Rania Beach,"Ireon, Ireon, 83100, Greece",8.3Very Good 29 reviews,"['Free WiFi', 'Non-smoking rooms', 'Room service', 'Free parking']","<span class=""bui-u-sr-only"">
Original price
€ 393
Current price
€ 374
</span>",19 m²,['Pets\n\n\nPets are not allowed.'],2,https://www.booking.com/hotel/gr/rania-beach.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=27866101_329715108_0_1_0&highlighted_blocks=27866101_329715108_0_1_0&matching_block_id=27866101_329715108_0_1_0&sr_pri_blocks=27866101_329715108_0_1_0__39000&from=searchresults#hotelTmpl
Aeolis Hotel,"Them. Sofouli 33, Samos, 83100, Greece",8.4Very Good 93 reviews,"['Outdoor swimming pool', 'Non-smoking rooms', 'Room service', 'Free WiFi', 'Family rooms', 'Bar', 'Good Breakfast']","<span class=""bui-u-sr-only"">
Price
AED 1,702
</span>",20 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/aeolis-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=29625105_354394514_2_1_0&highlighted_blocks=29625105_354394514_2_1_0&matching_block_id=29625105_354394514_2_1_0&sr_pri_blocks=29625105_354394514_2_1_0__43200&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Blue Horizon,"Marathókampos, Marathokampos, 83102 , Greece",9.2Wonderful 46 reviews,"['Free WiFi', 'Non-smoking rooms', 'Free parking', 'Room service', 'Beachfront', 'Family rooms', 'Breakfast']","<span class=""bui-u-sr-only"">
Original price
€ 480
Current price
€ 442
</span>",25 m²,"['Quiet hours\n\n\nGuests need be quiet between 2:00 PM and 5:00 PM.', 'Pets\n\n\nFree!\nPets are allowed on request. No extra charges.']",3,https://www.booking.com/hotel/gr/blue-horizon-samos.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=38572801_329728890_0_2_0&highlighted_blocks=38572801_329728890_0_2_0&matching_block_id=38572801_329728890_0_2_0&sr_pri_blocks=38572801_329728890_0_2_0__48000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Pelagia,"Kampos Marathokampou, Marathokampos, 83100, Greece",8.3Very Good 32 reviews,"['Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$290
</span>",301 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/pelagia.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=46880102_365442653_0_0_0&highlighted_blocks=46880102_365442653_0_0_0&matching_block_id=46880102_365442653_0_0_0&sr_pri_blocks=46880102_365442653_0_0_0__27000&from=searchresults#hotelTmpl
Doryssa Coast Apartments,"Potokaki, Pythagoreio, 83103, Greece",8.7Excellent 16 reviews,"['Outdoor swimming pool', 'Free parking', 'Beachfront', 'Free WiFi', 'Family rooms']","<span class=""bui-u-sr-only"">
Price
$1,345
</span>",592 feet²,['Pets\n\n\nPets are not allowed.'],,https://www.booking.com/hotel/gr/doryssa-coast-apartments.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=473532301_147639514_2_0_0&highlighted_blocks=473532301_147639514_2_0_0&matching_block_id=473532301_147639514_2_0_0&sr_pri_blocks=473532301_147639514_2_0_0__125400&from=searchresults#hotelTmpl
Holiday house with sea view and private garden,"Chora, Samos, 83100, Greece",9.3Wonderful 6 reviews,"['Non-smoking rooms', 'Free parking', 'Facilities for disabled guests', 'Free WiFi']","<span class=""bui-u-sr-only"">
Price
$811
</span>",969 feet²,['Pets\n\n\nFree!\nPets are allowed. No extra charges.'],,https://www.booking.com/hotel/gr/holiday-house-ideal-for-agricultural-holidays.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=649903401_298841732_2_0_0&highlighted_blocks=649903401_298841732_2_0_0&matching_block_id=649903401_298841732_2_0_0&sr_pri_blocks=649903401_298841732_2_0_0__75600&from_sustainable_property_sr=1&from=searchresults#hotelTmpl
Aria Hotel Samos Town,"Ioanni Lekati 8, Samos, 83100, Greece",7.8Good 92 reviews,['Free parking'],"<span class=""bui-u-sr-only"">
Price
₹ 30,511
</span>",15 m²,['Pets\n\n\nFree!\nPets are allowed on request. No extra charges.'],3,https://www.booking.com/hotel/gr/aria-accommodation.html?label=gen173nr-1FCAEoggI46AdIM1gEaFyIAQGYAQi4ARfIAQzYAQHoAQH4AQyIAgGoAgO4AvCy3aMGwAIB0gIkYzdkZjg5YzctNDdkNi00OTc3LTk5Y2QtMGM2ZDA2N2NhOTA32AIG4AIB&aid=304142&ucfs=1&arphpl=1&checkin=2023-07-24&checkout=2023-07-30&dest_id=2609&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=70&sr_order=popularity&srpvid=306d261f13140199&srepoch=1685942720&all_sr_blocks=2537710_374035040_0_0_0&highlighted_blocks=2537710_374035040_0_0_0&matching_block_id=2537710_374035040_0_0_0&sr_pri_blocks=2537710_374035040_0_0_0__34560&from=searchresults#hotelTmpl
